Unnamed: 0,property_type,location,price_lakh,rate_per_sqft,total_sqft,status,city
1983,Residential Plot,Meerkhanpet,17.93,1022,1755.0,New,Hyderabad
1984,Residential Plot,Meerkhanpet,17.47,1022,1710.0,New,Hyderabad
1985,Residential Plot,Meerkhanpet,18.39,1022,1800.0,New,Hyderabad
1986,Residential Plot,Meerkhanpet,16.37,1022,1602.0,New,Hyderabad
1987,Residential Plot,Meerkhanpet,18.39,1022,1800.0,New,Hyderabad
1988,Residential Plot,Meerkhanpet,14.53,1022,1422.0,New,Hyderabad
1989,Residential Plot,Meerkhanpet,17.11,1022,1674.0,New,Hyderabad
1990,Residential Plot,Meerkhanpet,17.38,1022,1701.0,New,Hyderabad
1991,Residential Plot,Meerkhanpet,18.58,1022,1818.0,New,Hyderabad
1992,Residential Plot,Meerkhanpet,13.79,1022,1350.0,New,Hyderabad
1993,Residential Plot,Meerkhanpet,18.39,1022,1800.0,New,Hyderabad
1994,Residential Plot,Meerkhanpet,18.39,1022,1800.0,New,Hyderabad
1995,Residential Plot,Meerkhanpet,14.62,1022,1431.0,New,Hyderabad
1996,Residential Plot,Meerkhanpet,16.55,1022,1620.0,New,Hyderabad
1997,Residential Plot,Meerkhanpet,20.23,1022,1980.0,New,Hyderabad
1998,Residential Plot,Meerkhanpet,18.39,1022,1800.0,New,Hyderabad
1999,Residential Plot,Meerkhanpet,15.63,1022,1530.0,New,Hyderabad
2000,Residential Plot,Kadthal,288.0,1600,18000.0,New,Hyderabad
2001,Residential Plot,Kadthal,72.0,1600,4500.0,New,Hyderabad
2002,Residential Plot,Kadthal,57.6,1600,3600.0,New,Hyderabad
2003,Residential Plot,Kadthal,720.0,1600,45000.0,New,Hyderabad
2004,Residential Plot,Kadthal,55.58,1600,3474.0,New,Hyderabad
2005,Residential Plot,Kadthal,43.2,1600,2700.0,New,Hyderabad
2006,Residential Plot,Kadthal,46.51,1600,2907.0,New,Hyderabad
2007,Residential Plot,Kadthal,144.0,1600,9000.0,New,Hyderabad
2008,Residential Plot,Kadthal,36.0,1600,2250.0,New,Hyderabad
2009,Residential Plot,Kadthal,104.0,1600,6525.0,New,Hyderabad
2010,Residential Plot,Kadthal,28.8,2000,1440.0,New,Hyderabad
2011,Residential Plot,Kadthal,84.6,2000,4230.0,New,Hyderabad
2012,Residential Plot,Kadthal,25.51,1277,1998.0,New,Hyderabad
2013,Residential Plot,Kadthal,23.44,1277,1836.0,New,Hyderabad
2014,Residential Plot,Shadnagar,43.21,1944,2223.0,New,Hyderabad
2015,Residential Plot,Shadnagar,57.03,1944,2934.0,New,Hyderabad
2016,Residential Plot,Shadnagar,28.51,1944,1467.0,New,Hyderabad
2017,Residential Plot,Shadnagar,47.53,1944,2445.0,New,Hyderabad
2018,Residential Plot,Shadnagar,31.68,1945,1630.0,New,Hyderabad
2019,Residential Plot,Shadnagar,34.85,1944,1793.0,New,Hyderabad
2020,Residential Plot,Yacharam,9.15,555,1647.0,New,Hyderabad
2021,Residential Plot,Jadcherla,4.83,222,2178.0,New,Hyderabad
2022,Residential Plot,Ibrahimpatnam,27.22,1833,1485.0,New,Hyderabad
2023,Residential Plot,Tukkuguda,14.52,666,2178.0,New,Hyderabad
2024,Residential Plot,Shamshabad,14.52,666,2178.0,New,Hyderabad
2025,Residential Plot,Balanagar,14.52,666,2178.0,New,Hyderabad
2026,Residential Plot,Hyd Banglore Highway,14.52,666,2178.0,New,Hyderabad
2027,Residential Plot,Kothur,14.52,666,2178.0,New,Hyderabad
2028,Residential Plot,Jadcherla,14.52,666,2178.0,New,Hyderabad
2029,Residential Plot,JP Darga,14.52,666,2178.0,New,Hyderabad
2030,Residential Plot,Thimmapur,14.52,666,2178.0,New,Hyderabad
2031,Residential Plot,Shamshabad,14.52,666,2178.0,New,Hyderabad
2032,Residential Plot,Shankarpally Road,42.5,944,4500.0,New,Hyderabad
2033,Residential Plot,Shamshabad,14.51,666,2178.0,New,Hyderabad
2034,Residential Plot,Sadasivpet,9.55,722,1323.0,New,Hyderabad
2035,Residential Plot,Kothur,14.51,666,2178.0,New,Hyderabad
2036,Residential Plot,Kothur,14.55,668,2178.0,New,Hyderabad
2037,4 BHK Apartment,Shastripuram Road,53.98,3848,1403.0,Under Construction,Hyderabad
2038,3 BHK Apartment,Gopanpally,75.62,5215,1450.0,Ready to move,Hyderabad
2039,4 BHK Villa,Maheshwaram,156.0,4445,3509.0,Under Construction,Hyderabad
2040,Residential Plot,Uppal Kalan,6.58,482,1363.0,Resale,Hyderabad
2041,Residential Plot,Miyapur,14.65,785,1864.0,Resale,Hyderabad
2042,Residential Plot,Kukatpally,19.0,1130,1680.0,New,Hyderabad
2043,Residential Plot,LB Nagar,12.85,988,1300.0,Resale,Hyderabad
2044,Residential Plot,Shanti Nagar,64.0,3764,1700.0,Resale,Hyderabad
2045,Residential Plot,Banjara Hills,13.45,762,1765.0,Resale,Hyderabad
2046,Residential Plot,Mahabubnagar,14.85,951,1560.0,New,Hyderabad
2047,Residential Plot,Kadthal,6.5,411,1580.0,Resale,Hyderabad
2048,Residential Plot,Kothapet,17.81,899,1980.0,Resale,Hyderabad
2049,Residential Plot,Linghampally,16.84,863,1950.0,Resale,Hyderabad
2050,Residential Plot,Shaikpet,14.65,927,1580.0,Resale,Hyderabad
2051,Residential Plot,Nagole,13.58,1005,1350.0,Resale,Hyderabad
2052,Residential Plot,Nagole,11.65,1849,630.0,Resale,Hyderabad
2053,Residential Plot,Medchal,12.58,806,1560.0,New,Hyderabad
2054,Residential Plot,Nizampet,11.65,746,1560.0,Resale,Hyderabad
2055,Residential Plot,Shadnagar,15.68,1005,1560.0,New,Hyderabad
2056,Residential Plot,Manikonda,18.6,1328,1400.0,Resale,Hyderabad
2057,Residential Plot,Pocharam Near Muthangi,12.63,842,1500.0,New,Hyderabad
2058,Residential Plot,Sarvasukhi Colony,14.55,909,1600.0,New,Hyderabad
2059,Residential Plot,Thummaloor,16.85,1080,1560.0,New,Hyderabad
2060,Residential Plot,Kukatpally,31.58,1135,2780.0,Resale,Hyderabad
2061,Residential Plot,Shamshabad,23.84,836,2850.0,Resale,Hyderabad
2062,Residential Plot,Kollur,27.56,877,3140.0,Resale,Hyderabad
2063,Residential Plot,Sri Ramanapuram,29.61,858,3450.0,New,Hyderabad
2064,Residential Plot,Brindavan Colony,19.54,710,2750.0,Resale,Hyderabad
2065,Residential Plot,Kondapur,16.47,946,1740.0,Resale,Hyderabad
2066,Residential Plot,Kondapur,15.63,849,1840.0,Resale,Hyderabad
2067,Residential Plot,Kondapur,41.2,1183,3480.0,Resale,Hyderabad
2068,Residential Plot,Shaikpet,19.45,790,2460.0,Resale,Hyderabad
2069,Residential Plot,Chandanagar,21.34,778,2740.0,Resale,Hyderabad
2070,Residential Plot,Nallagandla Gachibowli,15.48,864,1790.0,Resale,Hyderabad
2071,Residential Plot,Nallagandla Gachibowli,27.61,1122,2460.0,Resale,Hyderabad
2072,Residential Plot,Manikonda,31.24,1092,2860.0,Resale,Hyderabad
2073,Residential Plot,Kondapur,15.63,849,1840.0,Resale,Hyderabad
2074,Residential Plot,Masab Tank,19.64,917,2140.0,Resale,Hyderabad
2075,Residential Plot,Uppal Kalan,18.23,750,2430.0,Resale,Hyderabad
2076,Residential Plot,Maddur,15.62,877,1780.0,New,Hyderabad
2077,Residential Plot,Nizampet,15.64,827,1890.0,Resale,Hyderabad
2078,Residential Plot,Shadnagar,18.45,717,2570.0,Resale,Hyderabad
2079,Residential Plot,Shadnagar,22.31,814,2740.0,Resale,Hyderabad
2080,Residential Plot,Bandlaguda Jagir,13.0,1128,1152.0,Resale,Hyderabad
2081,Residential Plot,Medchal,14.95,973,1535.0,Resale,Hyderabad
2082,Residential Plot,Kadthal,13.84,826,1674.0,Resale,Hyderabad
2083,3 BHK Apartment,Kondapur,172.0,8599,2005.0,Under Construction,Hyderabad
2084,3 BHK Apartment,Kondapur,167.0,8599,1945.0,Under Construction,Hyderabad
2085,3 BHK Apartment,Kondapur,158.0,8599,1845.0,Under Construction,Hyderabad
2086,3 BHK Apartment,Kondapur,159.0,8599,1850.0,Under Construction,Hyderabad
2087,3 BHK Apartment,Kondapur,136.0,8604,1585.0,Under Construction,Hyderabad
2088,3 BHK Apartment,Kondapur,162.0,8599,1890.0,Under Construction,Hyderabad
2089,3 BHK Apartment,Kondapur,188.0,8599,2190.0,Under Construction,Hyderabad
2090,3 BHK Apartment,Kondapur,137.0,8599,1595.0,Under Construction,Hyderabad
2091,3 BHK Apartment,Kondapur,195.0,8500,2300.0,Under Construction,Hyderabad
2092,2 BHK Apartment,Kondapur,128.0,8500,1515.0,Under Construction,Hyderabad
2093,3 BHK Apartment,Kondapur,145.0,8500,1715.0,Under Construction,Hyderabad
2094,3 BHK Apartment,Kondapur,132.0,8500,1555.0,Under Construction,Hyderabad
2095,3 BHK Apartment,Kondapur,148.0,8500,1750.0,Under Construction,Hyderabad
2096,2 BHK Apartment,Kondapur,104.0,8500,1225.0,Under Construction,Hyderabad
2097,3 BHK Apartment,Kondapur,144.0,8500,1695.0,Under Construction,Hyderabad
2098,3 BHK Apartment,Kondapur,170.0,8500,2000.0,Under Construction,Hyderabad
2099,3 BHK Apartment,Kondapur,158.0,8500,1870.0,Under Construction,Hyderabad
2100,2 BHK Apartment,Ameenpur,55.2,4800,1150.0,Under Construction,Hyderabad
2101,3 BHK Apartment,Ameenpur,76.8,4800,1600.0,Under Construction,Hyderabad
2102,3 BHK Apartment,Ameenpur,76.8,4800,1600.0,Under Construction,Hyderabad
2103,2 BHK Apartment,Ameenpur,55.2,4800,1150.0,Under Construction,Hyderabad
2104,3 BHK Apartment,Ameenpur,76.8,4800,1600.0,Under Construction,Hyderabad
2105,2 BHK Apartment,Ameenpur,55.2,4800,1150.0,Under Construction,Hyderabad
2106,3 BHK Apartment,Ameenpur,76.8,4800,1600.0,Under Construction,Hyderabad
2107,3 BHK Apartment,Ameenpur,76.8,4800,1600.0,Under Construction,Hyderabad
2108,2 BHK Apartment,Ameenpur,55.2,4800,1150.0,Under Construction,Hyderabad
2109,3 BHK Apartment,Ameenpur,76.8,4800,1600.0,Under Construction,Hyderabad
2110,2 BHK Apartment,Ameenpur,55.2,4800,1150.0,Under Construction,Hyderabad
2111,2 BHK Apartment,Ameenpur,55.2,4800,1150.0,Under Construction,Hyderabad
2112,3 BHK Apartment,Ameenpur,76.8,4800,1600.0,Under Construction,Hyderabad
2113,2 BHK Apartment,Chandanagar,58.0,5576,1040.0,Under Construction,Hyderabad
2114,2 BHK Apartment,Peerzadiguda,53.95,4860,1110.0,Ready to move,Hyderabad
2115,2 BHK Apartment,Kukatpally,87.0,7154,1216.0,Under Construction,Hyderabad
2116,3 BHK Villa,Kollur Road,250.0,13888,1800.0,Under Construction,Hyderabad
2117,3 BHK Villa,Pragathi Nagar Kukatpally,230.0,9200,2500.0,Ready to move,Hyderabad
2118,2 BHK Apartment,Bhanur,43.2,3000,1440.0,Under Construction,Hyderabad
2119,2 BHK Apartment,Bachupally,66.55,5500,1210.0,Ready to move,Hyderabad
2120,2 BHK Apartment,Mallapur,50.83,5003,1017.0,Under Construction,Hyderabad
2121,2 BHK Apartment,Mallapur,50.83,5003,1017.0,Under Construction,Hyderabad
2122,2 BHK Apartment,Mallapur,58.93,5003,1179.0,Under Construction,Hyderabad
2123,2 BHK Apartment,Mallapur,58.93,5003,1179.0,Under Construction,Hyderabad
2124,2 BHK Apartment,Bachupally,54.0,4500,1200.0,Ready to move,Hyderabad
2125,3 BHK Apartment,Mallapur,56.24,4999,1125.0,Under Construction,Hyderabad
2126,3 BHK Apartment,Mallapur,56.24,4999,1125.0,Under Construction,Hyderabad
2127,2 BHK Apartment,Gagillapur,50.0,4545,1100.0,Under Construction,Hyderabad
2128,5 BHK Independent House,Begumpet,500.0,6666,7500.0,Ready to move,Hyderabad
2129,2 BHK Apartment,Dammaiguda,45.0,4500,1000.0,Under Construction,Hyderabad
2130,3 BHK Apartment,Gajulramaram Kukatpally,68.31,4953,1380.0,Under Construction,Hyderabad
2131,3 BHK Apartment,Kompally,85.09,4602,1850.0,Under Construction,Hyderabad
2132,2 BHK Apartment,Kompally,54.05,4600,1175.0,Under Construction,Hyderabad
2133,3 BHK Apartment,Kompally,78.19,4602,1700.0,Under Construction,Hyderabad
2134,3 BHK Apartment,Kompally,68.99,4602,1500.0,Under Construction,Hyderabad
2135,3 BHK Apartment,Kompally,68.96,4600,1499.0,Under Construction,Hyderabad
2136,2 BHK Apartment,Kompally,55.19,4603,1200.0,Under Construction,Hyderabad
2137,3 BHK Apartment,Kompally,75.9,4600,1650.0,Under Construction,Hyderabad
2138,3 BHK Apartment,Kompally,71.3,4600,1550.0,Under Construction,Hyderabad
2139,3 BHK Apartment,Kompally,83.71,4602,1820.0,Under Construction,Hyderabad
2140,2 BHK Apartment,Adibatla,56.81,4750,1196.0,Ready to move,Hyderabad
2141,3 BHK Apartment,Adibatla,66.21,4750,1394.0,Ready to move,Hyderabad
2142,2 BHK Apartment,Adibatla,50.77,4750,1069.0,Ready to move,Hyderabad
2143,3 BHK Apartment,Adibatla,71.25,4750,1500.0,Ready to move,Hyderabad
2144,2 BHK Apartment,Adibatla,56.95,4750,1199.0,Ready to move,Hyderabad
2145,2 BHK Apartment,Adibatla,52.29,4750,1101.0,Ready to move,Hyderabad
2146,2 BHK Apartment,Adibatla,52.25,4750,1100.0,Ready to move,Hyderabad
2147,2 BHK Apartment,Ameenpur,54.05,4700,1150.0,Under Construction,Hyderabad
2148,2 BHK Independent House,Ameenpur,160.0,12800,1250.0,Under Construction,Hyderabad
2149,5 BHK Independent House,Boduppal,230.0,5324,4320.0,Ready to move,Hyderabad
2150,2 BHK Independent House,Ameenpur,160.0,12800,1250.0,Under Construction,Hyderabad
2151,2 BHK Independent House,Ameenpur,160.0,12800,1250.0,Under Construction,Hyderabad
2152,2 BHK Independent House,Ameenpur,160.0,12800,1250.0,Under Construction,Hyderabad
2153,2 BHK Independent House,Ameenpur,160.0,12800,1250.0,Under Construction,Hyderabad
2154,2 BHK Independent House,Ameenpur,160.0,12800,1250.0,Under Construction,Hyderabad
2155,2 BHK Independent House,Ameenpur,160.0,12800,1250.0,Under Construction,Hyderabad
2156,2 BHK Independent House,Ameenpur,160.0,12800,1250.0,Under Construction,Hyderabad
2157,2 BHK Independent House,Ameenpur,160.0,12800,1250.0,Under Construction,Hyderabad
2158,3 BHK Villa,Gagillapur,133.0,6100,2190.0,Under Construction,Hyderabad
2159,2 BHK Apartment,Medchal,30.8,2800,1100.0,Under Construction,Hyderabad
2160,3 BHK Apartment,Manikonda,112.0,6990,1605.0,Under Construction,Hyderabad
2161,3 BHK Apartment,Manikonda,112.0,6990,1605.0,Under Construction,Hyderabad
2162,3 BHK Apartment,Manikonda,95.76,6990,1370.0,Under Construction,Hyderabad
2163,3 BHK Apartment,Manikonda,114.0,6990,1640.0,Under Construction,Hyderabad
2164,3 BHK Apartment,Manikonda,107.0,6990,1545.0,Under Construction,Hyderabad
2165,3 BHK Apartment,Manikonda,135.0,6990,1935.0,Under Construction,Hyderabad
2166,3 BHK Apartment,Manikonda,135.0,6990,1935.0,Under Construction,Hyderabad
2167,3 BHK Apartment,Manikonda,139.0,6990,1995.0,Under Construction,Hyderabad
2168,3 BHK Apartment,Manikonda,139.0,6990,1995.0,Under Construction,Hyderabad
2169,3 BHK Apartment,Manikonda,160.0,6990,2300.0,Under Construction,Hyderabad
2170,3 BHK Apartment,Manikonda,160.0,6990,2300.0,Under Construction,Hyderabad
2171,3 BHK Apartment,Manikonda,136.0,6990,1953.0,Under Construction,Hyderabad
2172,3 BHK Apartment,Manikonda,168.0,6990,2410.0,Under Construction,Hyderabad
2173,3 BHK Apartment,Manikonda,142.0,6990,2045.0,Under Construction,Hyderabad
2174,3 BHK Apartment,Manikonda,142.0,6990,2045.0,Under Construction,Hyderabad
2175,3 BHK Apartment,Manikonda,149.0,6990,2140.0,Under Construction,Hyderabad
2176,3 BHK Apartment,Manikonda,135.0,6990,1940.0,Under Construction,Hyderabad
2177,3 BHK Apartment,Manikonda,135.0,6990,1940.0,Under Construction,Hyderabad
2178,3 BHK Apartment,Manikonda,127.0,6990,1827.0,Under Construction,Hyderabad
2179,3 BHK Apartment,Manikonda,127.0,6990,1827.0,Under Construction,Hyderabad
2180,3 BHK Apartment,Bachupally,51.55,4399,1172.0,Under Construction,Hyderabad
2181,2 BHK Apartment,Bachupally,51.64,4399,1174.0,Under Construction,Hyderabad
2182,3 BHK Apartment,Bachupally,51.55,4399,1172.0,Under Construction,Hyderabad
2183,3 BHK Apartment,Bachupally,52.39,4399,1191.0,Under Construction,Hyderabad
2184,3 BHK Apartment,Bachupally,52.39,4399,1191.0,Under Construction,Hyderabad
2185,3 BHK Villa,Sadashivpet,60.04,3950,1520.0,Under Construction,Hyderabad
2186,4 BHK Apartment,Kokapet,769.0,10999,6999.0,Under Construction,Hyderabad
2187,4 BHK Apartment,Kokapet,722.0,10999,6565.0,Under Construction,Hyderabad
2188,4 BHK Apartment,Kokapet,722.0,10999,6565.0,Under Construction,Hyderabad
2189,4 BHK Apartment,Kokapet,769.0,10999,7000.0,Under Construction,Hyderabad
2190,3 BHK Apartment,Tellapur,94.33,5700,1655.0,Under Construction,Hyderabad
2191,2 BHK Apartment,Tellapur,57.57,5700,1010.0,Under Construction,Hyderabad
2192,3 BHK Apartment,Tellapur,94.33,5700,1655.0,Under Construction,Hyderabad
2193,2 BHK Apartment,Tellapur,57.57,5700,1010.0,Under Construction,Hyderabad
2194,3 BHK Apartment,Tellapur,79.8,5700,1400.0,Under Construction,Hyderabad
2195,3 BHK Apartment,Tellapur,79.8,5700,1400.0,Under Construction,Hyderabad
2196,3 BHK Apartment,Tellapur,98.32,5700,1725.0,Under Construction,Hyderabad
2197,3 BHK Apartment,Tellapur,98.32,5700,1725.0,Under Construction,Hyderabad
2198,4 BHK Apartment,Kokapet,769.0,10999,6999.0,Under Construction,Hyderabad
2199,4 BHK Apartment,Kokapet,769.0,10999,7000.0,Under Construction,Hyderabad
2200,3 BHK Apartment,Padmarao Nagar,157.0,9500,1655.0,Ready to move,Hyderabad
2201,3 BHK Apartment,Bowrampet,74.25,4500,1650.0,Under Construction,Hyderabad
2202,3 BHK Apartment,Kollur,100.0,5500,1835.0,Under Construction,Hyderabad
2203,3 BHK Apartment,Kollur,111.0,5500,2020.0,Under Construction,Hyderabad
2204,2 BHK Apartment,Tukkuguda,68.73,4800,1432.0,Under Construction,Hyderabad
2205,3 BHK Apartment,Kollur,121.0,5500,2210.0,Under Construction,Hyderabad
2206,2 BHK Apartment,Tukkuguda,62.73,4800,1307.0,Under Construction,Hyderabad
2207,3 BHK Apartment,Tukkuguda,88.17,4800,1837.0,Under Construction,Hyderabad
2208,2 BHK Apartment,Tukkuguda,59.9,4800,1248.0,Under Construction,Hyderabad
2209,3 BHK Apartment,Tukkuguda,80.97,4800,1687.0,Under Construction,Hyderabad
2210,3 BHK Apartment,Tukkuguda,81.6,4800,1700.0,Under Construction,Hyderabad
2211,2 BHK Apartment,Tukkuguda,58.56,4800,1220.0,Under Construction,Hyderabad
2212,3 BHK Apartment,Tukkuguda,77.28,4800,1610.0,Under Construction,Hyderabad
2213,3 BHK Apartment,Tukkuguda,79.39,4800,1654.0,Under Construction,Hyderabad
2214,3 BHK Apartment,Maheshwaram,60.3,4500,1340.0,Ready to move,Hyderabad
2215,3 BHK Apartment,Maheshwaram,72.9,4500,1620.0,Ready to move,Hyderabad
2216,2 BHK Apartment,Tukkuguda,54.24,4800,1130.0,Under Construction,Hyderabad
2217,2 BHK Apartment,Maheshwaram,50.85,4500,1130.0,Ready to move,Hyderabad
2218,2 BHK Apartment,Tukkuguda,74.4,4800,1550.0,Under Construction,Hyderabad
2219,3 BHK Apartment,Maheshwaram,92.7,4500,2060.0,Ready to move,Hyderabad
2220,3 BHK Apartment,Tellapur,150.0,7788,1926.0,Under Construction,Hyderabad
2221,2 BHK Apartment,Tellapur,130.0,8264,1573.0,Under Construction,Hyderabad
2222,3 BHK Apartment,Tellapur,170.0,7515,2262.0,Under Construction,Hyderabad
2223,3 BHK Villa,Harshaguda,331.0,8275,4000.0,Under Construction,Hyderabad
2224,5 BHK Villa,Harshaguda,582.0,9700,6000.0,Under Construction,Hyderabad
2225,5 BHK Villa,Harshaguda,930.0,10334,9000.0,Under Construction,Hyderabad
2226,5 BHK Villa,Harshaguda,707.0,10114,7000.0,Under Construction,Hyderabad
2227,4 BHK Villa,Harshaguda,495.0,9429,5250.0,Under Construction,Hyderabad
2228,3 BHK Apartment,Ameenpur,76.8,4800,1600.0,Under Construction,Hyderabad
2229,2 BHK Apartment,Ameenpur,55.2,4800,1150.0,Under Construction,Hyderabad
2230,2 BHK Apartment,Sanath Nagar,38.0,4750,800.0,Ready to move,Hyderabad
2231,3 BHK Independent House,Sadashivpet,56.64,4150,1365.0,Under Construction,Hyderabad
2232,3 BHK Apartment,Ameenpur,65.57,4300,1525.0,Under Construction,Hyderabad
2233,2 BHK Apartment,Boduppal Road,55.0,4824,1140.0,Under Construction,Hyderabad
2234,2 BHK Apartment,Boduppal Road,55.0,4824,1140.0,Under Construction,Hyderabad
2235,4 BHK Apartment,Abids,291.0,4400,6618.0,Under Construction,Hyderabad
2236,2 BHK Apartment,Ameenpur,54.0,4500,1200.0,Under Construction,Hyderabad
2237,3 BHK Independent House,Sadashivpet,52.93,3950,1340.0,Under Construction,Hyderabad
2238,3 BHK Independent House,Padmarao Nagar,250.0,8333,3000.0,Ready to move,Hyderabad
2239,2 BHK Apartment,Aremaishamma,30.25,2500,1210.0,Under Construction,Hyderabad
2240,3 BHK Apartment,Kondapur,62.35,4810,1296.0,Ready to move,Hyderabad
2241,3 BHK Apartment,Kanchan Bagh,65.65,4436,1480.0,Ready to move,Hyderabad
2242,3 BHK Apartment,Kanchan Bagh,76.22,4355,1750.0,Ready to move,Hyderabad
2243,3 BHK Apartment,Sri Nagar Colony,78.65,4369,1800.0,Ready to move,Hyderabad
2244,2 BHK Apartment,Mallapur,52.32,5104,1025.0,Under Construction,Hyderabad
2245,2 BHK Apartment,Ibrahimpatnam,55.63,4579,1215.0,Under Construction,Hyderabad
2246,2 BHK Apartment,Ramachandrapuram,53.28,4933,1080.0,Ready to move,Hyderabad
2247,2 BHK Apartment,Sultanpur,61.52,5043,1220.0,Under Construction,Hyderabad
2248,2 BHK Apartment,Miyapur,62.38,5198,1200.0,Ready to move,Hyderabad
2249,3 BHK Apartment,Kondapur,75.65,4274,1770.0,Ready to move,Hyderabad
2250,3 BHK Apartment,Sitaram Nagar,71.2,4091,1740.0,Under Construction,Hyderabad
2251,3 BHK Apartment,Shankarpalli,74.15,4466,1660.0,Under Construction,Hyderabad
2252,2 BHK Apartment,Shankarpalli,53.55,5100,1050.0,Under Construction,Hyderabad
2253,2 BHK Apartment,Manikonda,53.23,3885,1370.0,Ready to move,Hyderabad
2254,3 BHK Apartment,Gachibowli,74.58,4190,1780.0,Ready to move,Hyderabad
2255,2 BHK Apartment,Begumpet,62.8,5233,1200.0,Ready to move,Hyderabad
2256,3 BHK Apartment,Malakpet,65.85,5164,1275.0,Ready to move,Hyderabad
2257,3 BHK Apartment,Nallakunta,75.62,4306,1756.0,Ready to move,Hyderabad
2258,3 BHK Apartment,Sri Nagar Colony,86.32,4795,1800.0,Ready to move,Hyderabad
2259,2 BHK Apartment,Manikonda,53.63,4906,1093.0,Ready to move,Hyderabad
2260,3 BHK Apartment,Miyapur,71.53,4933,1450.0,Under Construction,Hyderabad
2261,2 BHK Apartment,Miyapur,56.48,4806,1175.0,Under Construction,Hyderabad
2262,3 BHK Apartment,Bandlaguda Jagir,75.63,5065,1493.0,Ready to move,Hyderabad
2263,3 BHK Villa,Tukkuguda,86.52,4120,2100.0,Ready to move,Hyderabad
2264,4 BHK Villa,Kowkur,123.0,3783,3269.0,Under Construction,Hyderabad
2265,3 BHK Villa,Kowkur,95.63,3259,2934.0,Under Construction,Hyderabad
2266,3 BHK Villa,Tukkuguda,89.6,4266,2100.0,Ready to move,Hyderabad
2267,3 BHK Apartment,Deluxe Colony,76.3,4541,1680.0,Ready to move,Hyderabad
2268,2 BHK Apartment,Miyapur,52.5,4708,1115.0,Ready to move,Hyderabad
2269,3 BHK Apartment,Miyapur,84.3,4581,1840.0,Ready to move,Hyderabad
2270,3 BHK Apartment,Gachibowli,86.5,4701,1840.0,Ready to move,Hyderabad
2271,3 BHK Apartment,Banjara Hills,96.53,4862,1985.0,Ready to move,Hyderabad
2272,3 BHK Apartment,Miyapur,86.53,4677,1850.0,Ready to move,Hyderabad
2273,3 BHK Apartment,Humayunagar,84.53,4830,1750.0,Ready to move,Hyderabad
2274,3 BHK Apartment,Ahmed Nagar,71.53,4361,1640.0,Ready to move,Hyderabad
2275,3 BHK Apartment,Ahmed Nagar,80.96,4472,1810.0,Ready to move,Hyderabad
2276,3 BHK Apartment,Ahmed Nagar,75.6,4108,1840.0,Ready to move,Hyderabad
