city,location,region,bhk,total_sqft,property_type,availability,price
Mumbai,Proviso Heights,Ulwe,2.0,1070.0,Apartment,Ready to move,81.0
Mumbai,Munish Glorious,Vasai,1.0,335.0,Studio Apartment,Under Construction,17.5
Mumbai,Munish Glorious,Vasai,1.0,535.0,Apartment,Ready to move,27.21
Mumbai,Reputed Builder AVANTI APARTMENT,Dadar West,3.0,1180.0,Apartment,Ready to move,475.0
Mumbai,BREDCO Hill View Park,Kandivali East,2.0,1090.0,Apartment,Ready to move,180.0
Mumbai,Lodha Mira Road Project 1,Mira Road East,2.0,850.0,Apartment,Ready to move,115.0
Mumbai,Konark Alpha Residency,Borivali West,3.0,1525.0,Apartment,Ready to move,325.0
Mumbai,Reputed Builder Bharti Apartment,Bandra West,2.0,965.0,Apartment,Ready to move,85.0
Mumbai,GHP Powai Vihar Complex,Powai,3.0,1300.0,Apartment,Ready to move,230.0
Mumbai,Gauri Excellency,Kandivali West,4.0,2500.0,Apartment,Under Construction,440.00000000000006
Mumbai,Kohinoor Royal Residency Park,Kalyan West,1.0,655.0,Apartment,Ready to move,50.0
Mumbai,Harsh Vista,Mahim,2.0,950.0,Apartment,Ready to move,340.0
Mumbai,Krupa Valley Phase 1,Neral,1.0,560.0,Apartment,Ready to move,21.0
Mumbai,Jaishree Mayur Pankh,Mulund West,3.0,939.0,Apartment,Under Construction,258.0
Mumbai,West Pioneer Metro Grande,Kalyan East,2.0,941.0,Apartment,Ready to move,37.0
Mumbai,Godrej Urban Park,Powai,3.0,905.0,Apartment,Under Construction,275.0
Mumbai,Godrej Urban Park,Powai,3.0,944.0,Apartment,Under Construction,286.0
Mumbai,Godrej Urban Park,Powai,2.0,611.0,Apartment,Under Construction,175.0
Mumbai,Godrej Urban Park,Powai,2.0,615.0,Apartment,Under Construction,176.0
Mumbai,Unimont Aurum,Karjat,1.0,575.0,Apartment,Under Construction,23.79
Mumbai,Unimont Aurum,Karjat,2.0,735.0,Apartment,Under Construction,32.42
Mumbai,Unimont Aurum,Karjat,2.0,840.0,Apartment,Under Construction,37.06
Mumbai,Unimont Aurum,Karjat,1.0,540.0,Apartment,Under Construction,22.34
Mumbai,Unimont Aurum,Karjat,1.0,460.0,Apartment,Under Construction,19.03
Mumbai,Unimont Aurum,Karjat,1.0,490.0,Apartment,Under Construction,20.27
Mumbai,Unimont Aurum,Karjat,2.0,795.0,Apartment,Under Construction,35.07
Mumbai,Unimont Aurum,Karjat,1.0,530.0,Apartment,Under Construction,21.93
Mumbai,Unimont Aurum,Karjat,1.0,595.0,Apartment,Under Construction,24.62
Mumbai,Unimont Aurum,Karjat,2.0,755.0,Apartment,Under Construction,33.31
Mumbai,Unimont Aurum,Karjat,1.0,435.0,Apartment,Under Construction,18.0
Mumbai,Unimont Aurum,Karjat,2.0,680.0,Apartment,Under Construction,30.0
Mumbai,Unimont Aurum,Karjat,2.0,715.0,Apartment,Under Construction,31.54
Mumbai,Unimont Aurum,Karjat,2.0,780.0,Apartment,Under Construction,34.41
Mumbai,Sunteck City First Impression,Goregaon West,2.0,645.0,Apartment,Under Construction,192.0
Mumbai,Siddhivinayak Pratima Gold,Taloja,1.0,411.0,Apartment,Under Construction,32.5
Mumbai,Siddhivinayak Pratima Gold,Taloja,2.0,553.0,Apartment,Under Construction,44.0
Mumbai,Siddhivinayak Pratima Gold,Taloja,1.0,400.0,Apartment,Under Construction,32.0
Mumbai,Siddhivinayak Pratima Gold,Taloja,2.0,583.0,Apartment,Under Construction,45.0
Mumbai,Platinum Life,Andheri West,4.0,1150.0,Apartment,Under Construction,280.0
Mumbai,Platinum Sai Sangam,Ulwe,2.0,1227.0,Apartment,Ready to move,91.0
Mumbai,Krishna Paradise,Ulwe,3.0,1152.0,Apartment,Ready to move,88.0
Mumbai,Lodha Palava Lakeshore Greens,Dombivali,4.0,1135.0,Apartment,Ready to move,62.0
Mumbai,Omkar Nest,Ulwe,1.0,400.0,Studio Apartment,Ready to move,23.0
Mumbai,Swagat Builders Damodar Park Apartment,Ghatkopar West,1.0,580.0,Apartment,Ready to move,80.0
Mumbai,Lak And Hanware The Residency Tower,Andheri West,1.0,420.0,Apartment,Ready to move,100.0
Mumbai,B G Shirke Monte Verita North Annexe,Borivali East,1.0,380.0,Apartment,Under Construction,88.0
Mumbai,B G Shirke Monte Verita North Annexe,Borivali East,2.0,764.0,Apartment,Under Construction,185.0
Mumbai,JP Atria,Mira Road East,1.0,500.0,Apartment,Ready to move,77.0
Mumbai,Ace Enclave,Thane West,1.0,550.0,Apartment,Under Construction,41.41
Mumbai,Rashmi Dhruvita Park,Nala Sopara,4.0,1490.0,Independent House,Ready to move,180.0
Mumbai,Reputed Builder Jai Malhar,Airoli,1.0,515.0,Apartment,Under Construction,25.0
Mumbai,Swaraj Homes Rachael Apartment,Bandra West,2.0,1100.0,Apartment,Under Construction,100.0
Mumbai,Sarvoday Onyx,Kalyan West,1.0,685.0,Apartment,Ready to move,45.0
Mumbai,Siddhivinayak Anaya,Dronagiri,1.0,450.0,Apartment,Under Construction,41.37
Mumbai,Siddhivinayak Anaya,Dronagiri,2.0,650.0,Apartment,Under Construction,57.99
Mumbai,Neelam Sanskar,Mulund East,3.0,1980.0,Apartment,Ready to move,175.0
Mumbai,Hiranandani Gardens Lake Castle,Powai,3.0,1750.0,Apartment,Ready to move,575.0
Mumbai,Kalpsutra Vatsalya,Taloja,1.0,650.0,Apartment,Ready to move,27.62
Mumbai,Green Earth Developers Green Heights,Kharghar,2.0,1000.0,Apartment,Ready to move,68.5
Mumbai,KT Sai View,Panvel,1.0,690.0,Apartment,Under Construction,62.0
Mumbai,Maitri Amber Arcade,Badlapur East,1.0,400.0,Studio Apartment,Ready to move,18.0
Mumbai,Raj Pantheon,Goregaon West,2.0,1017.0,Apartment,Under Construction,159.0
Mumbai,Regency Regency Heights,Thane West,2.0,1265.0,Apartment,Ready to move,155.0
Mumbai,Today Shyam Aarohi Complex,Navade,1.0,700.0,Apartment,Under Construction,37.0
Mumbai,Reputed Builder Suraj Complex,Kamothe,1.0,625.0,Apartment,Ready to move,21.9
Mumbai,Hiranandani Estate Hill Grange,Thane West,3.0,1350.0,Apartment,Ready to move,210.0
Mumbai,Shanti Harmony,Kewale,1.0,675.0,Apartment,Ready to move,28.0
Mumbai,Shanti Harmony,Kewale,1.0,700.0,Apartment,Ready to move,28.51
Mumbai,Kesar Gardens,Kharghar,1.0,770.0,Apartment,Ready to move,42.0
Mumbai,Nirmal Lifestyle City Kalyan Spirit A,Ambivali,3.0,1062.0,Apartment,Ready to move,75.0
Mumbai,Runwal The Orchard Residency,Ghatkopar West,3.0,1360.0,Apartment,Ready to move,270.0
Mumbai,Swastik Heights,Dombivali,1.0,500.0,Apartment,Under Construction,27.6
Mumbai,Reliance Tilak Nagar Nisarg Co Op Hsg Soc Ltd,Chembur,2.0,1100.0,Apartment,Ready to move,199.0
Mumbai,Grace Grace Fluidic,Agripada,2.0,650.0,Apartment,Under Construction,262.0
Mumbai,Unique Aurum,Mira Road East,2.0,1090.0,Apartment,Ready to move,116.0
Mumbai,Squarefeet Sarvoday Square,Ambernath West,2.0,989.0,Apartment,Ready to move,37.0
Mumbai,Reputed Builder Kanti Nagar,Andheri East,1.0,275.0,Studio Apartment,Ready to move,45.0
Mumbai,Cosmos Springs Angel,Owale,3.0,1400.0,Apartment,Ready to move,140.0
Mumbai,Krishna Paradise,Ulwe,2.0,1152.0,Apartment,Ready to move,84.0
Mumbai,Grace Iconic Wing A B,Ville Parle East,2.0,800.0,Apartment,Ready to move,250.0
Mumbai,Puraniks Rumah Bali,Thane West,2.0,672.0,Apartment,Ready to move,103.0
Mumbai,Puraniks Rumah Bali,Thane West,1.0,330.0,Apartment,Ready to move,49.98
Mumbai,Puraniks Rumah Bali,Thane West,1.0,343.0,Apartment,Ready to move,51.95
Mumbai,Puraniks Rumah Bali,Thane West,2.0,659.0,Apartment,Ready to move,101.0
Mumbai,Puraniks Rumah Bali,Thane West,2.0,489.0,Apartment,Ready to move,74.98
Mumbai,Puraniks Rumah Bali,Thane West,2.0,505.0,Apartment,Ready to move,77.44
Mumbai,Tulsi Nisarg,Neral,2.0,973.0,Apartment,Under Construction,30.0
Mumbai,Grace Iconic Wing A B,Ville Parle East,2.0,1000.0,Apartment,Ready to move,275.0
Mumbai,Rashmi Garden,Vasai,3.0,875.0,Apartment,Ready to move,50.0
Mumbai,Puraniks Unicorn Phase 1,Thane West,2.0,498.0,Apartment,Under Construction,69.99
Mumbai,Prayag Meadows Phase 1,Panvel,1.0,650.0,Apartment,Ready to move,38.0
Mumbai,Tulsi Sonata,Panvel,2.0,1145.0,Apartment,Ready to move,75.0
Mumbai,Reputed Builder Shree Krishna Darshan,Kalwa,1.0,575.0,Apartment,Ready to move,60.0
Mumbai,K Raheja Eastate,Borivali East,3.0,1300.0,Apartment,Ready to move,319.0
Mumbai,Khatri Grande,Badlapur East,1.0,670.0,Apartment,Ready to move,26.5
Mumbai,Bhagwati Greens 1,Kharghar,2.0,1150.0,Apartment,Ready to move,59.0
Mumbai,Mohini Tower,Khar,2.0,1100.0,Apartment,Ready to move,79.99
Mumbai,Navkar City Phase II Part 3,Naigaon East,1.0,700.0,Apartment,Ready to move,48.99
Mumbai,Heritage Mariyam Heritage,Vasai,1.0,695.0,Apartment,Under Construction,34.2
Mumbai,Swaraj Homes Yogniti Apartment,Santacruz West,5.0,2920.0,Apartment,Ready to move,1200.0
Mumbai,Lodha Palava Lakeshore Greens,Dombivali,2.0,980.0,Apartment,Ready to move,45.97
Mumbai,Platinum Balaji Kalash,Nerul,2.0,1150.0,Apartment,Ready to move,175.0
Mumbai,Marathon Galaxy,Mulund West,2.0,978.0,Apartment,Ready to move,190.0
Mumbai,Mandar Shivam Sankal,Nala Sopara,1.0,565.0,Apartment,Ready to move,19.5
Mumbai,Dange Complex,Nala Sopara,2.0,850.0,Apartment,Ready to move,40.0
Mumbai,A M Balaji Heights,Rasayani,1.0,298.0,Apartment,Under Construction,27.0
Mumbai,Runwal Runwal Forests Tower 9 To 11,Kanjurmarg,2.0,676.0,Apartment,Under Construction,150.0
Mumbai,Reputed Builder Arjuna Park CHS,Thane West,1.0,750.0,Apartment,Ready to move,84.0
Mumbai,Runwal Forest Tower 1 To 4,Kanjurmarg,1.0,650.0,Apartment,Ready to move,134.0
Mumbai,Lodha Casa Rio,Dombivali,2.0,964.0,Apartment,Ready to move,54.5
Mumbai,Joshi Shivamrit Complex,Ulwe,1.0,650.0,Apartment,Ready to move,39.0
Mumbai,N Rose Northern Heights,Dahisar,2.0,425.0,Apartment,Ready to move,21.54
Mumbai,Happy Home Sarvoday Nagar Sector 1,Ambernath West,2.0,935.0,Apartment,Ready to move,44.5
Mumbai,Aries Aries Vangani Height,Vangani,1.0,450.0,Apartment,Ready to move,89.0
Mumbai,Evershine Sapphire,Powai,3.0,1655.0,Apartment,Ready to move,255.0
Mumbai,Vishrut Casablanca,Ulwe,1.0,512.0,Apartment,Ready to move,65.0
Mumbai,Rashmi Heights,Nala Sopara,3.0,1275.0,Apartment,Ready to move,69.99
Mumbai,Reputed Builder Flight View,Santacruz East,2.0,854.0,Apartment,Ready to move,155.0
Mumbai,Godrej Hill,Kalyan West,2.0,830.0,Apartment,Ready to move,56.61
Mumbai,Reputed Builder Vraj Villa,Ghatkopar West,1.0,540.0,Apartment,Ready to move,100.0
Mumbai,Atul Blue Orbit Phase 3,Malad West,2.0,1080.0,Apartment,Ready to move,190.0
Mumbai,Mahaavir Pride,Dombivali,1.0,660.0,Apartment,Under Construction,51.0
Mumbai,Ekta WestBay,Bandra West,2.0,790.0,Apartment,Ready to move,375.0
Mumbai,Reputed Builder Sai Pratik CHS,Airoli,1.0,660.0,Apartment,Ready to move,71.0
Mumbai,Tuljabhavani Draupadi Heights,Dombivali,1.0,550.0,Apartment,Under Construction,36.0
Mumbai,SS Balaji Krishna,Dombivali,1.0,671.0,Apartment,Under Construction,43.0
Mumbai,Rachana Sukh Shanti Niwas,Karjat,1.0,506.0,Apartment,Under Construction,24.3
Mumbai,Arkade Art,Mira Road East,2.0,1230.0,Apartment,Ready to move,135.0
Mumbai,Reputed Builder Khar Gymkhana,Khar,1.0,475.0,Apartment,Under Construction,275.0
Mumbai,Sethia Green View,Goregaon West,1.0,600.0,Apartment,Ready to move,95.0
Mumbai,Reputed Builder Karma Apartment,Vasai,2.0,850.0,Apartment,Ready to move,59.5
Mumbai,Raja Tirupati Balaji Towers,Santacruz West,1.0,600.0,Apartment,Ready to move,235.0
Mumbai,Reputed Builder Samarpan Complex Arpan,Bhayandar East,1.0,395.0,Apartment,Ready to move,55.99
Mumbai,Jem Jupiter Complex,Boisar,1.0,496.0,Apartment,Ready to move,15.0
Mumbai,S K Avadh Township,Vasai,1.0,525.0,Apartment,Under Construction,21.0
Mumbai,S K Avadh Township,Vasai,1.0,405.0,Studio Apartment,Under Construction,17.0
Mumbai,Raj Mandir Complex,Mira Road East,3.0,1090.0,Apartment,Ready to move,110.0
Mumbai,SA Sneh Kutir,Andheri East,2.0,658.0,Apartment,Ready to move,130.0
Mumbai,Padmawati Rudransh,Palghar,1.0,475.0,Apartment,Ready to move,17.5
Mumbai,Arihant Aloki Phase IV,Karjat,1.0,600.0,Apartment,Under Construction,22.0
Mumbai,Ozone The Gateway,Andheri West,3.0,1800.0,Apartment,Ready to move,360.0
Mumbai,Cidco NRI Complex,Seawoods,2.0,1250.0,Apartment,Ready to move,89.0
Mumbai,Neminath Sahnivas CHSL And Prabhat CHSL Building No 1 And 2,Andheri West,1.0,800.0,Apartment,Ready to move,55.0
Mumbai,Sahabhagi Riva Rythm,Karjat,2.0,528.0,Apartment,Ready to move,24.19
Mumbai,Sahabhagi Riva Rythm,Karjat,1.0,276.0,Apartment,Ready to move,14.0
Mumbai,Reputed Builder Arihant Darshan,Kandivali East,2.0,870.0,Apartment,Ready to move,145.0
Mumbai,Veena Sitar,Kandivali West,1.0,464.0,Apartment,Ready to move,125.0
Mumbai,Umiya Oasis,Mira Road East,2.0,1070.0,Apartment,Under Construction,88.0
Mumbai,Shree Yogeshwar Yogeshwar Park,Dombivali,1.0,600.0,Apartment,Ready to move,21.0
Mumbai,Reputed Builder Sunder Tower,Sewri,1.0,500.0,Apartment,Ready to move,130.0
Mumbai,Panvelkar Aquamarine,Ambernath East,1.0,638.0,Apartment,Ready to move,25.5
Mumbai,Shree Yogeshwar Yogeshwar Park,Dombivali,2.0,700.0,Apartment,Ready to move,25.0
Mumbai,Ekdanta 24 Karat,Kurla,1.0,780.0,Apartment,Ready to move,85.0
Mumbai,Shree Saibaba Grihanirmiti Neelambari,Thane West,1.0,650.0,Apartment,Ready to move,75.9
Mumbai,Ravriya Neelkanth Aangan,Ulwe,1.0,610.0,Apartment,Ready to move,52.0
Mumbai,Vimal Residency,Nala Sopara,1.0,550.0,Apartment,Ready to move,34.0
Mumbai,Reputed Builder Persiana,Nilje Gaon,2.0,909.0,Apartment,Ready to move,60.0
Mumbai,Chintamani Maple City Phase I,Badlapur West,1.0,640.0,Apartment,Ready to move,23.0
Mumbai,Green Riddhish Apartment,Karanjade,1.0,1200.0,Apartment,Under Construction,32.0
Mumbai,Swastik Heights,Dombivali,2.0,1075.0,Apartment,Ready to move,51.0
Mumbai,Reputed Builder Wild Wood Park 2,Andheri West,1.0,650.0,Apartment,Ready to move,200.0
Mumbai,Reputed Builder EL-Dorado,Prabhadevi,3.0,1925.0,Apartment,Ready to move,900.0
Mumbai,Moraj Moraj Maa Smriti,Khopoli,1.0,630.0,Apartment,Ready to move,25.0
Mumbai,Tejas Builders and Developers Vastupurti,Panvel,1.0,729.0,Apartment,Ready to move,41.0
Mumbai,Reputed Builder Saket Towers,Thane West,2.0,1037.0,Apartment,Ready to move,130.0
Mumbai,Raj Riddhi Residency,Matunga,3.0,1300.0,Apartment,Ready to move,399.0
Mumbai,Enso Enso Sanza,Kandivali East,2.0,670.0,Apartment,Ready to move,105.0
Mumbai,Tata New Haven,Boisar,2.0,670.0,Apartment,Ready to move,18.0
Mumbai,Tejas Builders and Developers Vastupurti,Panvel,1.0,729.0,Apartment,Ready to move,42.0
Mumbai,Space India Blue Crest,Karanjade,1.0,675.0,Apartment,Ready to move,48.0
Mumbai,Lodha Woods,Kandivali East,2.0,900.0,Apartment,Under Construction,195.0
Mumbai,Gurukrupa Marina Enclave M N Phase ll,Malad West,2.0,900.0,Apartment,Ready to move,160.0
Mumbai,Trimurti Shiv Krupa Residency,Panvel,1.0,602.0,Apartment,Ready to move,34.0
Mumbai,Reputed Builder 1 Row House,Kandivali East,1.0,1111.0,Apartment,Ready to move,111.0
Mumbai,PR Urvashi Terraces,Santacruz West,4.0,2000.0,Apartment,Ready to move,1200.0
Mumbai,Ashiana LA Arihant Harmony,Karjat,1.0,375.0,Studio Apartment,Ready to move,11.81
Mumbai,Ashiana LA Arihant Harmony,Karjat,1.0,400.0,Apartment,Ready to move,12.5
Mumbai,Indiabulls Sky,Lower Parel,3.0,3300.0,Apartment,Ready to move,1200.0
Mumbai,Gami Amar Harmony,Taloja,2.0,1134.0,Apartment,Ready to move,75.0
Mumbai,Jyoti Developers Meadow,Andheri East,2.0,715.0,Apartment,Ready to move,165.0
Mumbai,Evershine Classique,Vasai,4.0,1700.0,Apartment,Ready to move,87.0
Mumbai,Reputed Builder Vijay Apartment,Thane West,1.0,550.0,Apartment,Ready to move,25.0
Mumbai,Reputed Builder Dhiraj Apartment,Mulund West,2.0,660.0,Apartment,Ready to move,160.0
Mumbai,Reputed Builder Shiv Jyoti,Andheri East,2.0,850.0,Apartment,Ready to move,225.0
Mumbai,Reputed Builder Hari Om Valley,Titwala,2.0,800.0,Apartment,Ready to move,32.0
Mumbai,Raj Nirvana,Ambernath East,2.0,1380.0,Apartment,Ready to move,55.0
Mumbai,Raj Nirvana,Ambernath East,2.0,995.0,Apartment,Under Construction,38.0
Mumbai,Crescent Landmark,Andheri East,2.0,421.0,Studio Apartment,Ready to move,92.0
Mumbai,Dosti Dosti P180,Shil Phata,1.0,672.0,Apartment,Ready to move,50.0
Mumbai,Aditya Adarsh Avenue,Vikhroli,1.0,533.0,Apartment,Ready to move,88.0
Mumbai,Asaya Nivasti Aurous,Koper Khairane,2.0,653.0,Apartment,Under Construction,150.0
Mumbai,Mantri Serene,Goregaon East,1.0,700.0,Apartment,Ready to move,89.0
Mumbai,Drushti Varun,Ghatkopar East,2.0,770.0,Apartment,Ready to move,180.0
Mumbai,Vishesh Balaji Symphony ,Panvel,2.0,1005.0,Apartment,Ready to move,82.0
Mumbai,Rishabraj Nemi Elegance,Kandivali West,2.0,771.0,Apartment,Ready to move,175.0
Mumbai,Princecare Zinnia,Mahim,3.0,1200.0,Apartment,Under Construction,550.0
Mumbai,Princecare Zinnia,Mahim,3.0,1200.0,Apartment,Under Construction,530.0
Mumbai,Shilpriya Silicon Enclave,Chembur,1.0,800.0,Apartment,Ready to move,135.0
Mumbai,Shree Umiya Varsha Palm,Dombivali,1.0,675.0,Studio Apartment,Ready to move,48.0
Mumbai,Balaji Avenue,Ulwe,1.0,670.0,Apartment,Under Construction,49.5
Mumbai,Hubtown Ackruti Astha,Napeansea Road,3.0,2250.0,Apartment,Ready to move,1300.0
Mumbai,Ascent Fortune,Karjat,1.0,500.0,Apartment,Under Construction,18.0
Mumbai,Ascent Fortune,Karjat,2.0,700.0,Apartment,Under Construction,27.0
Mumbai,Konnark Gardens,Taloja,1.0,670.0,Apartment,Ready to move,28.0
Mumbai,Fia Orion,Palghar,2.0,860.0,Apartment,Ready to move,38.0
Mumbai,Shreeji Thakare Complex,Ambernath East,2.0,775.0,Apartment,Ready to move,27.0
Mumbai,GHP Powai Vihar Complex,Powai,1.0,310.0,Studio Apartment,Ready to move,75.0
Mumbai,Vakratunda Palace,Bhandup West,1.0,575.0,Apartment,Ready to move,97.0
Mumbai,Laxmi Shankar Heights Phase 4,Ambernath West,1.0,665.0,Apartment,Ready to move,27.85
Mumbai,HDIL Residency Park,Virar,3.0,1115.0,Apartment,Ready to move,66.0
Mumbai,Ornate Kallisto Phase I,Bhiwandi,1.0,650.0,Apartment,Ready to move,36.0
Mumbai,Swaraj Homes Dombivali Rahivashi Apartment,Dombivali,2.0,750.0,Apartment,Ready to move,56.0
Mumbai,Tharwani Ariana,Ambernath West,2.0,960.0,Apartment,Ready to move,40.0
Mumbai,Progressive Cottage,Koper Khairane,3.0,1700.0,Apartment,Ready to move,280.0
Mumbai,Fortune Harmony,Koproli,1.0,625.0,Apartment,Ready to move,31.0
Mumbai,Reputed Builder Shree Ambika Apartment,Seawoods,1.0,765.0,Apartment,Ready to move,92.0
Mumbai,Swastik Heights,Dombivali,1.0,500.0,Apartment,Under Construction,27.0
Mumbai,Gurukrupa Primus Residences,Santacruz East,2.0,1150.0,Apartment,Ready to move,261.0
Mumbai,Swaraj Homes Mumbai Gruh Nirman CHS,Dadar West,3.0,2000.0,Apartment,Ready to move,175.0
Mumbai,Swaraj Homes Mumbai Gruh Nirman CHS,Dadar West,2.0,3000.0,Apartment,Ready to move,200.0
Mumbai,Shiv Residency,Badlapur East,2.0,1150.0,Apartment,Ready to move,60.0
Mumbai,Tata New Haven,Boisar,3.0,1200.0,Apartment,Ready to move,39.9
Mumbai,Pioneer Heritage Residency 2,Santacruz West,1.0,560.0,Studio Apartment,Ready to move,160.0
Mumbai,Mateshwari Regency,Karjat,1.0,620.0,Apartment,Ready to move,24.0
Mumbai,Shiv Darshan Shiv Darshan Society,Mulund West,3.0,880.0,Apartment,Ready to move,185.0
Mumbai,Labdhi Leela,Ulwe,1.0,670.0,Apartment,Under Construction,49.5
Mumbai,Rachana Yash Enclave,Dombivali,2.0,950.0,Apartment,Ready to move,77.5
Mumbai,Lodha Upper Thane,Anjurdive,2.0,830.0,Apartment,Ready to move,73.0
Mumbai,Space India Greens,Panvel,1.0,485.0,Apartment,Ready to move,18.95
Mumbai,Space India Space India Amulyam,Panvel,1.0,535.0,Apartment,Under Construction,27.9
Mumbai,Shree Karma Heights,Vasai,2.0,1100.0,Apartment,Under Construction,65.0
Mumbai,Reputed Builder Maxima,Dombivali,3.0,1620.0,Apartment,Under Construction,67.0
Mumbai,Sai Deep Heights,Dombivali,1.0,590.0,Apartment,Ready to move,28.75
Mumbai,Balaji Nirvana Eco Homes,Palghar,1.0,524.0,Apartment,Under Construction,16.5
Mumbai,Reputed Builder Sai Sadan,Borivali West,4.0,6000.0,Independent House,Ready to move,650.0
Mumbai,Bhagwati Greens 1,Kharghar,2.0,1270.0,Apartment,Ready to move,49.0
Mumbai,Suncity Mars Suncity Housing Phase II,Powai,1.0,600.0,Apartment,Under Construction,65.0
Mumbai,Sarvoday Onyx,Kalyan West,1.0,685.0,Apartment,Under Construction,45.0
Mumbai,Piramal Vaikunth Cluster 4A,Thane West,2.0,560.0,Apartment,Under Construction,99.0
Mumbai,Piramal Vaikunth Cluster 4A,Thane West,2.0,575.0,Apartment,Under Construction,101.0
Mumbai,Piramal S Class Homes,Mulund West,2.0,585.0,Apartment,Under Construction,137.0
Mumbai,Piramal S Class Homes,Mulund West,2.0,600.0,Apartment,Under Construction,142.0
Mumbai,Rishabraj Vicinia,Ghatkopar East,3.0,950.0,Apartment,Under Construction,285.0
Mumbai,Rishabraj Vicinia,Ghatkopar East,2.0,633.0,Apartment,Under Construction,189.0
Mumbai,Rishabraj Nemi Elegance,Kandivali West,2.0,643.0,Apartment,Under Construction,160.0
Mumbai,Rishabraj Nemi Elegance,Kandivali West,2.0,644.0,Apartment,Under Construction,161.0
Mumbai,Qualitas QN Greens Phase 1,Taloja,1.0,340.0,Apartment,Ready to move,24.58
Mumbai,Qualitas QN Greens Phase 1,Taloja,1.0,447.0,Apartment,Ready to move,32.32
Mumbai,Riddhi Siddhi Imperial,Taloja,3.0,928.0,Apartment,Under Construction,61.0
Mumbai,Riddhi Siddhi Imperial,Taloja,1.0,375.0,Apartment,Under Construction,24.5
Mumbai,Riddhi Siddhi Imperial,Taloja,2.0,595.0,Apartment,Under Construction,39.0
Mumbai,Kalpataru Elegante,Kandivali East,2.0,626.0,Apartment,Under Construction,153.0
Mumbai,Kalpataru Elegante,Kandivali East,2.0,706.0,Apartment,Under Construction,172.0
Mumbai,Kalpataru Elegante,Kandivali East,1.0,448.0,Apartment,Under Construction,109.0
Mumbai,Kalpataru Elegante,Kandivali East,2.0,678.0,Apartment,Under Construction,166.0
Mumbai,Gajra Mahavir Chhaya CHS,Ghatkopar East,3.0,1380.0,Apartment,Ready to move,370.0
Mumbai,Sanghvi S3 Skyrise,Mira Road East,1.0,660.0,Apartment,Under Construction,52.0
Mumbai,Ramji Hari Minat Naagraj Classic,Ulwe,1.0,600.0,Apartment,Ready to move,34.85
